USA,,,1997,16,1997;04;14,1997-04-14,,,,,,,,,,,,,1.187,,All
USA,,,1997,17,1997;04;21,1997-04-21,,,,,,,,,,,,,1.188,,All
USA,,,1997,18,1997;04;28,1997-04-28,,,,,,,,,,,,,1.185,,All
USA,,,1997,19,1997;05;05,1997-05-05,,,,,,,,,,,,,1.182,,All
USA,,,1997,20,1997;05;12,1997-05-12,,,,,,,,,,,,,1.182,,All
USA,,,1997,21,1997;05;19,1997-05-19,,,,,,,,,,,,,1.195,,All
USA,,,1997,22,1997;05;26,1997-05-26,,,,,,,,,,,,,1.204,,All
USA,,,1997,23,1997;06;02,1997-06-02,,,,,,,,,,,,,1.206,,All
USA,,,1997,24,1997;06;09,1997-06-09,,,,,,,,,,,,,1.198,,All
USA,,,1997,25,1997;06;16,1997-06-16,,,,,,,,,,,,,1.189,,All
USA,,,1997,26,1997;06;23,1997-06-23,,,,,,,,,,,,,1.179,,All
USA,,,1997,27,1997;06;30,1997-06-30,,,,,,,,,,,,,1.171,,All
USA,,,1997,28,1997;07;07,1997-07-07,,,,,,,,,,,,,1.169,,All
USA,,,1997,29,1997;07;14,1997-07-14,,,,,,,,,,,,,1.165,,All
USA,,,1997,30,1997;07;21,1997-07-21,,,,,,,,,,,,,1.17,,All
USA,,,1997,31,1997;07;28,1997-07-28,,,,,,,,,,,,,1.164,,All
USA,,,1997,32,1997;08;04,1997-08-04,,,,,,,,,,,,,1.185,,All
USA,,,1997,33,1997;08;11,1997-08-11,,,,,,,,,,,,,1.219,,All
USA,,,1997,34,1997;08;18,1997-08-18,,,,,,,,,,,,,1.218,,All
USA,,,1997,35,1997;08;25,1997-08-25,,,,,,,,,,,,,1.23,,All
USA,,,1997,36,1997;09;01,1997-09-01,,,,,,,,,,,,,1.229,,All
USA,,,1997,37,1997;09;08,1997-09-08,,,,,,,,,,,,,1.227,,All
USA,,,1997,38,1997;09;15,1997-09-15,,,,,,,,,,,,,1.219,,All
USA,,,1997,39,1997;09;22,1997-09-22,,,,,,,,,,,,,1.208,,All
USA,,,1997,40,1997;09;29,1997-09-29,,,,,,,,,,,,,1.195,,All
USA,,,1997,41,1997;10;06,1997-10-06,,,,,,,,,,,,,1.195,,All
USA,,,1997,42,1997;10;13,1997-10-13,,,,,,,,,,,,,1.187,,All
USA,,,1997,43,1997;10;20,1997-10-20,,,,,,,,,,,,,1.178,,All
USA,,,1997,44,1997;10;27,1997-10-27,,,,,,,,,,,,,1.168,,All
USA,,,1997,45,1997;11;03,1997-11-03,,,,,,,,,,,,,1.163,,All
USA,,,1997,46,1997;11;10,1997-11-10,,,,,,,,,,,,,1.164,,All
USA,,,1997,47,1997;11;17,1997-11-17,,,,,,,,,,,,,1.156,,All
USA,,,1997,48,1997;11;24,1997-11-24,,,,,,,,,,,,,1.15,,All
USA,,,1997,49,1997;12;01,1997-12-01,,,,,,,,,,,,,1.14,,All
USA,,,1997,50,1997;12;08,1997-12-08,,,,,,,,,,,,,1.128,,All
USA,,,1997,51,1997;12;15,1997-12-15,,,,,,,,,,,,,1.118,,All
USA,,,1997,52,1997;12;22,1997-12-22,,,,,,,,,,,,,1.108,,All
USA,,,1997,1,1997;12;29,1997-12-29,,,,,,,,,,,,,1.099,,All
USA,,,1998,2,1998;01;05,1998-01-05,,,,,,,,,,,,,1.089,,All
USA,,,1998,3,1998;01;12,1998-01-12,,,,,,,,,,,,,1.083,,All
USA,,,1998,4,1998;01;19,1998-01-19,,,,,,,,,,,,,1.072,,All
USA,,,1998,5,1998;01;26,1998-01-26,,,,,,,,,,,,,1.055,,All
USA,,,1998,6,1998;02;02,1998-02-02,,,,,,,,,,,,,1.051,,All
USA,,,1998,7,1998;02;09,1998-02-09,,,,,,,,,,,,,1.045,,All
USA,,,1998,8,1998;02;16,1998-02-16,,,,,,,,,,,,,1.032,,All
USA,,,1998,9,1998;02;23,1998-02-23,,,,,,,,,,,,,1.038,,All
USA,,,1998,10,1998;03;02,1998-03-02,,,,,,,,,,,,,1.025,,All
USA,,,1998,11,1998;03;09,1998-03-09,,,,,,,,,,,,,1.017,,All
USA,,,1998,12,1998;03;16,1998-03-16,,,,,,,,,,,,,1.006,,All
USA,,,1998,13,1998;03;23,1998-03-23,,,,,,,,,,,,,0.998,,All
USA,,,1998,14,1998;03;30,1998-03-30,,,,,,,,,,,,,1.026,,All
USA,,,1998,15,1998;04;06,1998-04-06,,,,,,,,,,,,,1.023,,All
USA,,,1998,16,1998;04;13,1998-04-13,,,,,,,,,,,,,1.018,,All
USA,,,1998,17,1998;04;20,1998-04-20,,,,,,,,,,,,,1.021,,All
USA,,,1998,18,1998;04;27,1998-04-27,,,,,,,,,,,,,1.032,,All
USA,,,1998,19,1998;05;04,1998-05-04,,,,,,,,,,,,,1.038,,All
USA,,,1998,20,1998;05;11,1998-05-11,,,,,,,,,,,,,1.052,,All
USA,,,1998,21,1998;05;18,1998-05-18,,,,,,,,,,,,,1.055,,All
USA,,,1998,22,1998;05;25,1998-05-25,,,,,,,,,,,,,1.052,,All
USA,,,1998,23,1998;06;01,1998-06-01,,,,,,,,,,,,,1.047,,All
USA,,,1998,24,1998;06;08,1998-06-08,,,,,,,,,,,,,1.06,,All
USA,,,1998,25,1998;06;15,1998-06-15,,,,,,,,,,,,,1.049,,All
USA,,,1998,26,1998;06;22,1998-06-22,,,,,,,,,,,,,1.041,,All
USA,,,1998,27,1998;06;29,1998-06-29,,,,,,,,,,,,,1.042,,All
USA,,,1998,28,1998;07;06,1998-07-06,,,,,,,,,,,,,1.041,,All
USA,,,1998,29,1998;07;13,1998-07-13,,,,,,,,,,,,,1.037,,All
USA,,,1998,30,1998;07;20,1998-07-20,,,,,,,,,,,,,1.044,,All
USA,,,1998,31,1998;07;27,1998-07-27,,,,,,,,,,,,,1.035,,All
USA,,,1998,32,1998;08;03,1998-08-03,,,,,,,,,,,,,1.023,,All
USA,,,1998,33,1998;08;10,1998-08-10,,,,,,,,,,,,,1.018,,All
USA,,,1998,34,1998;08;17,1998-08-17,,,,,,,,,,,,,1.011,,All
USA,,,1998,35,1998;08;24,1998-08-24,,,,,,,,,,,,,1.004,,All
USA,,,1998,36,1998;08;31,1998-08-31,,,,,,,,,,,,,0.998,,All
USA,,,1998,37,1998;09;07,1998-09-07,,,,,,,,,,,,,0.991,,All
USA,,,1998,38,1998;09;14,1998-09-14,,,,,,,,,,,,,0.987,,All
USA,,,1998,39,1998;09;21,1998-09-21,,,,,,,,,,,,,0.999,,All
USA,,,1998,40,1998;09;28,1998-09-28,,,,,,,,,,,,,0.999,,All
USA,,,1998,41,1998;10;05,1998-10-05,,,,,,,,,,,,,1.006,,All
USA,,,1998,42,1998;10;12,1998-10-12,,,,,,,,,,,,,1.01,,All
USA,,,1998,43,1998;10;19,1998-10-19,,,,,,,,,,,,,1.007,,All
USA,,,1998,44,1998;10;26,1998-10-26,,,,,,,,,,,,,1.001,,All
USA,,,1998,45,1998;11;02,1998-11-02,,,,,,,,,,,,,0.997,,All
USA,,,1998,46,1998;11;09,1998-11-09,,,,,,,,,,,,,0.994,,All
USA,,,1998,47,1998;11;16,1998-11-16,,,,,,,,,,,,,0.981,,All
USA,,,1998,48,1998;11;23,1998-11-23,,,,,,,,,,,,,0.971,,All
USA,,,1998,49,1998;11;30,1998-11-30,,,,,,,,,,,,,0.954,,All
USA,,,1998,50,1998;12;07,1998-12-07,,,,,,,,,,,,,0.933,,All
USA,,,1998,51,1998;12;14,1998-12-14,,,,,,,,,,,,,0.923,,All
USA,,,1998,52,1998;12;21,1998-12-21,,,,,,,,,,,,,0.921,,All
USA,,,1998,1,1998;12;28,1998-12-28,,,,,,,,,,,,,0.914,,All
USA,,,1999,2,1999;01;04,1999-01-04,,,,,,,,,,,,,0.913,,All
USA,,,1999,3,1999;01;11,1999-01-11,,,,,,,,,,,,,0.92,,All
USA,,,1999,4,1999;01;18,1999-01-18,,,,,,,,,,,,,0.921,,All
USA,,,1999,5,1999;01;25,1999-01-25,,,,,,,,,,,,,0.913,,All
USA,,,1999,6,1999;02;01,1999-02-01,,,,,,,,,,,,,0.908,,All
USA,,,1999,7,1999;02;08,1999-02-08,,,,,,,,,,,,,0.907,,All
USA,,,1999,8,1999;02;15,1999-02-15,,,,,,,,,,,,,0.899,,All
USA,,,1999,9,1999;02;22,1999-02-22,,,,,,,,,,,,,0.885,,All
USA,,,1999,10,1999;03;01,1999-03-01,,,,,,,,,,,,,0.891,,All
USA,,,1999,11,1999;03;08,1999-03-08,,,,,,,,,,,,,0.9,,All
USA,,,1999,12,1999;03;15,1999-03-15,,,,,,,,,,,,,0.958,,All
USA,,,1999,13,1999;03;22,1999-03-22,,,,,,,,,,,,,0.999,,All
USA,,,1999,14,1999;03;29,1999-03-29,,,,,,,,,,,,,1.055,,All
USA,,,1999,15,1999;04;05,1999-04-05,,,,,,,,,,,,,1.087,,All
USA,,,1999,16,1999;04;12,1999-04-12,,,,,,,,,,,,,1.107,,All
USA,,,1999,17,1999;04;19,1999-04-19,,,,,,,,,,,,,1.103,,All
USA,,,1999,18,1999;04;26,1999-04-26,,,,,,,,,,,,,1.099,,All
USA,,,1999,19,1999;05;03,1999-05-03,,,,,,,,,,,,,1.107,,All
USA,,,1999,20,1999;05;10,1999-05-10,,,,,,,,,,,,,1.109,,All
USA,,,1999,21,1999;05;17,1999-05-17,,,,,,,,,,,,,1.112,,All
USA,,,1999,22,1999;05;24,1999-05-24,,,,,,,,,,,,,1.101,,All
USA,,,1999,23,1999;05;31,1999-05-31,,,,,,,,,,,,,1.088,,All
USA,,,1999,24,1999;06;07,1999-06-07,,,,,,,,,,,,,1.092,,All
USA,,,1999,25,1999;06;14,1999-06-14,,,,,,,,,,,,,1.088,,All
USA,,,1999,26,1999;06;21,1999-06-21,,,,,,,,,,,,,1.105,,All
USA,,,1999,27,1999;06;28,1999-06-28,,,,,,,,,,,,,1.095,,All
USA,,,1999,28,1999;07;05,1999-07-05,,,,,,,,,,,,,1.11,,All
USA,,,1999,29,1999;07;12,1999-07-12,,,,,,,,,,,,,1.123,,All
USA,,,1999,30,1999;07;19,1999-07-19,,,,,,,,,,,,,1.148,,All
USA,,,1999,31,1999;07;26,1999-07-26,,,,,,,,,,,,,1.172,,All
USA,,,1999,32,1999;08;02,1999-08-02,,,,,,,,,,,,,1.172,,All
USA,,,1999,33,1999;08;09,1999-08-09,,,,,,,,,,,,,1.183,,All
USA,,,1999,34,1999;08;16,1999-08-16,,,,,,,,,,,,,1.214,,All
USA,,,1999,35,1999;08;23,1999-08-23,,,,,,,,,,,,,1.212,,All
USA,,,1999,36,1999;08;30,1999-08-30,,,,,,,,,,,,,1.214,,All
USA,,,1999,37,1999;09;06,1999-09-06,,,,,,,,,,,,,1.223,,All
USA,,,1999,38,1999;09;13,1999-09-13,,,,,,,,,,,,,1.234,,All
USA,,,1999,39,1999;09;20,1999-09-20,,,,,,,,,,,,,1.252,,All
USA,,,1999,40,1999;09;27,1999-09-27,,,,,,,,,,,,,1.248,,All
USA,,,1999,41,1999;10;04,1999-10-04,,,,,,,,,,,,,1.242,,All
USA,,,1999,42,1999;10;11,1999-10-11,,,,,,,,,,,,,1.234,,All
USA,,,1999,43,1999;10;18,1999-10-18,,,,,,,,,,,,,1.22,,All
USA,,,1999,44,1999;10;25,1999-10-25,,,,,,,,,,,,,1.225,,All
USA,,,1999,45,1999;11;01,1999-11-01,,,,,,,,,,,,,1.218,,All
USA,,,1999,46,1999;11;08,1999-11-08,,,,,,,,,,,,,1.222,,All
USA,,,1999,47,1999;11;15,1999-11-15,,,,,,,,,,,,,1.24,,All
USA,,,1999,48,1999;11;22,1999-11-22,,,,,,,,,,,,,1.258,,All
USA,,,1999,49,1999;11;29,1999-11-29,,,,,,,,,,,,,1.262,,All
USA,,,1999,50,1999;12;06,1999-12-06,,,,,,,,,,,,,1.26,,All
USA,,,1999,51,1999;12;13,1999-12-13,,,,,,,,,,,,,1.263,,All
USA,,,1999,52,1999;12;20,1999-12-20,,,,,,,,,,,,,1.257,,All
USA,,,1999,1,1999;12;27,1999-12-27,,,,,,,,,,,,,1.263,,All
USA,,,2000,2,2000;01;03,2000-01-03,,,,,,,,,,,,,1.26,,All
USA,,,2000,3,2000;01;10,2000-01-10,,,,,,,,,,,,,1.252,,All
USA,,,2000,4,2000;01;17,2000-01-17,,,,,,,,,,,,,1.268,,All
USA,,,2000,5,2000;01;24,2000-01-24,,,,,,,,,,,,,1.307,,All
USA,,,2000,6,2000;01;31,2000-01-31,,,,,,,,,,,,,1.307,,All
USA,,,2000,7,2000;02;07,2000-02-07,,,,,,,,,,,,,1.319,,All
USA,,,2000,8,2000;02;14,2000-02-14,,,,,,,,,,,,,1.35,,All
USA,,,2000,9,2000;02;21,2000-02-21,,,,,,,,,,,,,1.4,,All
USA,,,2000,10,2000;02;28,2000-02-28,,,,,,,,,,,,,1.413,,All
USA,,,2000,11,2000;03;06,2000-03-06,,,,,,,,,,,,,1.49,,All
USA,,,2000,12,2000;03;13,2000-03-13,,,,,,,,,,,,,1.511,,All
USA,,,2000,13,2000;03;20,2000-03-20,,,,,,,,,,,,,1.508,,All
USA,,,2000,14,2000;03;27,2000-03-27,,,,,,,,,,,,,1.484,,All
USA,,,2000,15,2000;04;03,2000-04-03,,,,,,,,,,,,,1.478,,All
USA,,,2000,16,2000;04;10,2000-04-10,,,,,,,,,,,,,1.447,,All
USA,,,2000,17,2000;04;17,2000-04-17,,,,,,,,,,,,,1.415,,All
USA,,,2000,18,2000;04;24,2000-04-24,,,,,,,,,,,,,1.406,,All
USA,,,2000,19,2000;05;01,2000-05-01,,,,,,,,,,,,,1.386,,All
USA,,,2000,20,2000;05;08,2000-05-08,,,,,,,,,,,,,1.427,,All
USA,,,2000,21,2000;05;15,2000-05-15,,,,,,,,,,,,,1.466,,All
USA,,,2000,22,2000;05;22,2000-05-22,,,,,,,,,,,,,1.494,,All
USA,,,2000,23,2000;05;29,2000-05-29,,,,,,,,,,,,,1.509,,All
USA,,,2000,24,2000;06;05,2000-06-05,,,,,,,,,,,,,1.535,,All
USA,,,2000,25,2000;06;12,2000-06-12,,,,,,,,,,,,,1.607,,All
USA,,,2000,26,2000;06;19,2000-06-19,,,,,,,,,,,,,1.664,,All
USA,,,2000,27,2000;06;26,2000-06-26,,,,,,,,,,,,,1.641,,All
USA,,,2000,28,2000;07;03,2000-07-03,,,,,,,,,,,,,1.606,,All
USA,,,2000,29,2000;07;10,2000-07-10,,,,,,,,,,,,,1.571,,All
USA,,,2000,30,2000;07;17,2000-07-17,,,,,,,,,,,,,1.521,,All
USA,,,2000,31,2000;07;24,2000-07-24,,,,,,,,,,,,,1.499,,All
USA,,,2000,32,2000;07;31,2000-07-31,,,,,,,,,,,,,1.447,,All
USA,,,2000,33,2000;08;07,2000-08-07,,,,,,,,,,,,,1.437,,All
USA,,,2000,34,2000;08;14,2000-08-14,,,,,,,,,,,,,1.42,,All
USA,,,2000,35,2000;08;21,2000-08-21,,,,,,,,,,,,,1.444,,All
USA,,,2000,36,2000;08;28,2000-08-28,,,,,,,,,,,,,1.456,,All
USA,,,2000,37,2000;09;04,2000-09-04,,,,,,,,,,,,,1.502,,All
USA,,,2000,38,2000;09;11,2000-09-11,,,,,,,,,,,,,1.535,,All
USA,,,2000,39,2000;09;18,2000-09-18,,,,,,,,,,,,,1.539,,All
USA,,,2000,40,2000;09;25,2000-09-25,,,,,,,,,,,,,1.525,,All
USA,,,2000,41,2000;10;02,2000-10-02,,,,,,,,,,,,,1.498,,All
USA,,,2000,42,2000;10;09,2000-10-09,,,,,,,,,,,,,1.473,,All
USA,,,2000,43,2000;10;16,2000-10-16,,,,,,,,,,,,,1.516,,All
USA,,,2000,44,2000;10;23,2000-10-23,,,,,,,,,,,,,1.532,,All
USA,,,2000,45,2000;10;30,2000-10-30,,,,,,,,,,,,,1.523,,All
USA,,,2000,46,2000;11;06,2000-11-06,,,,,,,,,,,,,1.502,,All
USA,,,2000,47,2000;11;13,2000-11-13,,,,,,,,,,,,,1.501,,All
USA,,,2000,48,2000;11;20,2000-11-20,,,,,,,,,,,,,1.487,,All
USA,,,2000,49,2000;11;27,2000-11-27,,,,,,,,,,,,,1.489,,All
USA,,,2000,50,2000;12;04,2000-12-04,,,,,,,,,,,,,1.464,,All
USA,,,2000,51,2000;12;11,2000-12-11,,,,,,,,,,,,,1.425,,All
USA,,,2000,52,2000;12;18,2000-12-18,,,,,,,,,,,,,1.396,,All
USA,,,2000,53,2000;12;25,2000-12-25,,,,,,,,,,,,,1.388,,All
USA,,,2001,1,2001;01;01,2001-01-01,,,,,,,,,,,,,1.377,,All
USA,,,2001,2,2001;01;08,2001-01-08,,,,,,,,,,,,,1.4,,All
USA,,,2001,3,2001;01;15,2001-01-15,,,,,,,,,,,,,1.458,,All
USA,,,2001,4,2001;01;22,2001-01-22,,,,,,,,,,,,,1.456,,All
USA,,,2001,5,2001;01;29,2001-01-29,,,,,,,,,,,,,1.446,,All
USA,,,2001,6,2001;02;05,2001-02-05,,,,,,,,,,,,,1.426,,All
USA,,,2001,7,2001;02;12,2001-02-12,,,,,,,,,,,,,1.46,,All
USA,,,2001,8,2001;02;19,2001-02-19,,,,,,,,,,,,,1.429,,All
USA,,,2001,9,2001;02;26,2001-02-26,,,,,,,,,,,,,1.41,,All
USA,,,2001,10,2001;03;05,2001-03-05,,,,,,,,,,,,,1.393,,All
USA,,,2001,11,2001;03;12,2001-03-12,,,,,,,,,,,,,1.387,,All
USA,,,2001,12,2001;03;19,2001-03-19,,,,,,,,,,,,,1.377,,All
USA,,,2001,13,2001;03;26,2001-03-26,,,,,,,,,,,,,1.379,,All
USA,,,2001,14,2001;04;02,2001-04-02,,,,,,,,,,,,,1.411,,All
USA,,,2001,15,2001;04;09,2001-04-09,,,,,,,,,,,,,1.469,,All
USA,,,2001,16,2001;04;16,2001-04-16,,,,,,,,,,,,,1.535,,All
USA,,,2001,17,2001;04;23,2001-04-23,,,,,,,,,,,,,1.586,,All
USA,,,2001,18,2001;04;30,2001-04-30,,,,,,,,,,,,,1.585,,All
USA,,,2001,19,2001;05;07,2001-05-07,,,,,,,,,,,,,1.659,,All
USA,,,2001,20,2001;05;14,2001-05-14,,,,,,,,,,,,,1.663,,All
USA,,,2001,21,2001;05;21,2001-05-21,,,,,,,,,,,,,1.637,,All
USA,,,2001,22,2001;05;28,2001-05-28,,,,,,,,,,,,,1.656,,All
USA,,,2001,23,2001;06;04,2001-06-04,,,,,,,,,,,,,1.63,,All
USA,,,2001,24,2001;06;11,2001-06-11,,,,,,,,,,,,,1.58,,All
USA,,,2001,25,2001;06;18,2001-06-18,,,,,,,,,,,,,1.526,,All
USA,,,2001,26,2001;06;25,2001-06-25,,,,,,,,,,,,,1.454,,All
USA,,,2001,27,2001;07;02,2001-07-02,,,,,,,,,,,,,1.384,,All
USA,,,2001,28,2001;07;09,2001-07-09,,,,,,,,,,,,,1.35,,All
USA,,,2001,29,2001;07;16,2001-07-16,,,,,,,,,,,,,1.33,,All
USA,,,2001,30,2001;07;23,2001-07-23,,,,,,,,,,,,,1.318,,All
USA,,,2001,31,2001;07;30,2001-07-30,,,,,,,,,,,,,1.319,,All
USA,,,2001,32,2001;08;06,2001-08-06,,,,,,,,,,,,,1.319,,All
USA,,,2001,33,2001;08;13,2001-08-13,,,,,,,,,,,,,1.347,,All
USA,,,2001,34,2001;08;20,2001-08-20,,,,,,,,,,,,,1.399,,All
USA,,,2001,35,2001;08;27,2001-08-27,,,,,,,,,,,,,1.48,,All
USA,,,2001,36,2001;09;03,2001-09-03,,,,,,,,,,,,,1.538,,All
USA,,,2001,37,2001;09;10,2001-09-10,,,,,,,,,,,,,1.511,,All
USA,,,2001,38,2001;09;17,2001-09-17,,,,,,,,,,,,,1.516,,All
USA,,,2001,39,2001;09;24,2001-09-24,,,,,,,,,,,,,1.46,,All
USA,,,2001,40,2001;10;01,2001-10-01,,,,,,,,,,,,,1.381,,All
USA,,,2001,41,2001;10;08,2001-10-08,,,,,,,,,,,,,1.31,,All
USA,,,2001,42,2001;10;15,2001-10-15,,,,,,,,,,,,,1.264,,All
USA,,,2001,43,2001;10;22,2001-10-22,,,,,,,,,,,,,1.221,,All
USA,,,2001,44,2001;10;29,2001-10-29,,,,,,,,,,,,,1.193,,All
USA,,,2001,45,2001;11;05,2001-11-05,,,,,,,,,,,,,1.17,,All
USA,,,2001,46,2001;11;12,2001-11-12,,,,,,,,,,,,,1.147,,All
USA,,,2001,47,2001;11;19,2001-11-19,,,,,,,,,,,,,1.14,,All
USA,,,2001,48,2001;11;26,2001-11-26,,,,,,,,,,,,,1.097,,All
USA,,,2001,49,2001;12;03,2001-12-03,,,,,,,,,,,,,1.084,,All
USA,,,2001,50,2001;12;10,2001-12-10,,,,,,,,,,,,,1.075,,All
USA,,,2001,51,2001;12;17,2001-12-17,,,,,,,,,,,,,1.042,,All
USA,,,2001,52,2001;12;24,2001-12-24,,,,,,,,,,,,,1.063,,All
USA,,,2001,1,2001;12;31,2001-12-31,,,,,,,,,,,,,1.096,,All
USA,,,2002,2,2002;01;07,2002-01-07,,,,,,,,,,,,,1.109,,All
USA,,,2002,3,2002;01;14,2002-01-14,,,,,,,,,,,,,1.099,,All
USA,,,2002,4,2002;01;21,2002-01-21,,,,,,,,,,,,,1.087,,All
USA,,,2002,5,2002;01;28,2002-01-28,,,,,,,,,,,,,1.081,,All
USA,,,2002,6,2002;02;04,2002-02-04,,,,,,,,,,,,,1.098,,All
USA,,,2002,7,2002;02;11,2002-02-11,,,,,,,,,,,,,1.085,,All
USA,,,2002,8,2002;02;18,2002-02-18,,,,,,,,,,,,,1.089,,All
USA,,,2002,9,2002;02;25,2002-02-25,,,,,,,,,,,,,1.087,,All
USA,,,2002,10,2002;03;04,2002-03-04,,,,,,,,,,,,,1.118,,All
USA,,,2002,11,2002;03;11,2002-03-11,,,,,,,,,,,,,1.194,,All
USA,,,2002,12,2002;03;18,2002-03-18,,,,,,,,,,,,,1.262,,All
USA,,,2002,13,2002;03;25,2002-03-25,,,,,,,,,,,,,1.308,,All
USA,,,2002,14,2002;04;01,2002-04-01,,,,,,,,,,,,,1.339,,All
USA,,,2002,15,2002;04;08,2002-04-08,,,,,,,,,,,,,1.382,,All
USA,,,2002,16,2002;04;15,2002-04-15,,,,,,,,,,,,,1.368,,All
USA,,,2002,17,2002;04;22,2002-04-22,,,,,,,,,,,,,1.367,,All
USA,,,2002,18,2002;04;29,2002-04-29,,,,,,,,,,,,,1.353,,All
USA,,,2002,19,2002;05;06,2002-05-06,,,,,,,,,,,,,1.356,,All
USA,,,2002,20,2002;05;13,2002-05-13,,,,,,,,,,,,,1.349,,All
USA,,,2002,21,2002;05;20,2002-05-20,,,,,,,,,,,,,1.36,,All
USA,,,2002,22,2002;05;27,2002-05-27,,,,,,,,,,,,,1.348,,All
USA,,,2002,23,2002;06;03,2002-06-03,,,,,,,,,,,,,1.353,,All
USA,,,2002,24,2002;06;10,2002-06-10,,,,,,,,,,,,,1.332,,All
USA,,,2002,25,2002;06;17,2002-06-17,,,,,,,,,,,,,1.335,,All
USA,,,2002,26,2002;06;24,2002-06-24,,,,,,,,,,,,,1.342,,All
USA,,,2002,27,2002;07;01,2002-07-01,,,,,,,,,,,,,1.357,,All
USA,,,2002,28,2002;07;08,2002-07-08,,,,,,,,,,,,,1.345,,All
USA,,,2002,29,2002;07;15,2002-07-15,,,,,,,,,,,,,1.361,,All
USA,,,2002,30,2002;07;22,2002-07-22,,,,,,,,,,,,,1.381,,All
USA,,,2002,31,2002;07;29,2002-07-29,,,,,,,,,,,,,1.376,,All
USA,,,2002,32,2002;08;05,2002-08-05,,,,,,,,,,,,,1.355,,All
USA,,,2002,33,2002;08;12,2002-08-12,,,,,,,,,,,,,1.355,,All
USA,,,2002,34,2002;08;19,2002-08-19,,,,,,,,,,,,,1.357,,All
USA,,,2002,35,2002;08;26,2002-08-26,,,,,,,,,,,,,1.365,,All
USA,,,2002,36,2002;09;02,2002-09-02,,,,,,,,,,,,,1.353,,All
USA,,,2002,37,2002;09;09,2002-09-09,,,,,,,,,,,,,1.355,,All
USA,,,2002,38,2002;09;16,2002-09-16,,,,,,,,,,,,,1.367,,All
USA,,,2002,39,2002;09;23,2002-09-23,,,,,,,,,,,,,1.357,,All
USA,,,2002,40,2002;09;30,2002-09-30,,,,,,,,,,,,,1.385,,All
USA,,,2002,41,2002;10;07,2002-10-07,,,,,,,,,,,,,1.416,,All
USA,,,2002,42,2002;10;14,2002-10-14,,,,,,,,,,,,,1.422,,All
USA,,,2002,43,2002;10;21,2002-10-21,,,,,,,,,,,,,1.443,,All
USA,,,2002,44,2002;10;28,2002-10-28,,,,,,,,,,,,,1.427,,All
USA,,,2002,45,2002;11;04,2002-11-04,,,,,,,,,,,,,1.427,,All
USA,,,2002,46,2002;11;11,2002-11-11,,,,,,,,,,,,,1.406,,All
USA,,,2002,47,2002;11;18,2002-11-18,,,,,,,,,,,,,1.37,,All
USA,,,2002,48,2002;11;25,2002-11-25,,,,,,,,,,,,,1.336,,All
USA,,,2002,49,2002;12;02,2002-12-02,,,,,,,,,,,,,1.316,,All
USA,,,2002,50,2002;12;09,2002-12-09,,,,,,,,,,,,,1.316,,All
USA,,,2002,51,2002;12;16,2002-12-16,,,,,,,,,,,,,1.322,,All
USA,,,2002,52,2002;12;23,2002-12-23,,,,,,,,,,,,,1.371,,All
USA,,,2002,1,2002;12;30,2002-12-30,,,,,,,,,,,,,1.417,,All
USA,,,2003,2,2003;01;06,2003-01-06,,,,,,,,,,,,,1.412,,All
USA,,,2003,3,2003;01;13,2003-01-13,,,,,,,,,,,,,1.423,,All
USA,,,2003,4,2003;01;20,2003-01-20,,,,,,,,,,,,,1.422,,All
USA,,,2003,5,2003;01;27,2003-01-27,,,,,,,,,,,,,1.437,,All
USA,,,2003,6,2003;02;03,2003-02-03,,,,,,,,,,,,,1.499,,All
USA,,,2003,7,2003;02;10,2003-02-10,,,,,,,,,,,,,1.582,,All
USA,,,2003,8,2003;02;17,2003-02-17,,,,,,,,,,,,,1.63,,All
USA,,,2003,9,2003;02;24,2003-02-24,,,,,,,,,,,,,1.617,,All
USA,,,2003,10,2003;03;03,2003-03-03,,,,,,,,,,,,,1.641,,All
USA,,,2003,11,2003;03;10,2003-03-10,,,,,,,,,,,,,1.663,,All
USA,,,2003,12,2003;03;17,2003-03-17,,,,,,,,,,,,,1.673,,All
USA,,,2003,13,2003;03;24,2003-03-24,,,,,,,,,,,,,1.626,,All
USA,,,2003,14,2003;03;31,2003-03-31,,,,,,,,,,,,,1.577,,All
USA,,,2003,15,2003;04;07,2003-04-07,,,,,,,,,,,,,1.557,,All
USA,,,2003,16,2003;04;14,2003-04-14,,,,,,,,,,,,,1.521,,All
USA,,,2003,17,2003;04;21,2003-04-21,,,,,,,,,,,,,1.504,,All
USA,,,2003,18,2003;04;28,2003-04-28,,,,,,,,,,,,,1.486,,All
USA,,,2003,19,2003;05;05,2003-05-05,,,,,,,,,,,,,1.441,,All
USA,,,2003,20,2003;05;12,2003-05-12,,,,,,,,,,,,,1.427,,All
USA,,,2003,21,2003;05;19,2003-05-19,,,,,,,,,,,,,1.444,,All
USA,,,2003,22,2003;05;26,2003-05-26,,,,,,,,,,,,,1.439,,All
USA,,,2003,23,2003;06;02,2003-06-02,,,,,,,,,,,,,1.428,,All
USA,,,2003,24,2003;06;09,2003-06-09,,,,,,,,,,,,,1.456,,All
USA,,,2003,25,2003;06;16,2003-06-16,,,,,,,,,,,,,1.48,,All
USA,,,2003,26,2003;06;23,2003-06-23,,,,,,,,,,,,,1.451,,All
USA,,,2003,27,2003;06;30,2003-06-30,,,,,,,,,,,,,1.443,,All
